ticker,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Volume,url,error
INTEGRAEN.BO,30,37.40 - 63.95,0.00 x 0,"18,700",1.83,0.00 x 0,54.10 - 56.70,0.996,,N/A,N/A (N/A),1.909B,56.7,55.97,57.3,"6,499",http://finance.yahoo.com/quote/INTEGRAEN.BO?p=INTEGRAEN.BO,
REVATHI.BO,685,368.05 - 764.00,0.00 x 0,347,1.04,0.00 x 0,381.00 - 383.00,-1.129,2019-02-11 to 2019-02-15,11-09-08,N/A (N/A),1.169B,383,N/A,381,106,http://finance.yahoo.com/quote/REVATHI.BO?p=REVATHI.BO,
TEXINFRA.BO,125,46.20 - 77.35,0.00 x 0,"27,596",0.21,0.00 x 0,61.90 - 64.40,0.778,,28-08-18,0.20 (0.36%),7.926B,64.4,79.95,62.35,"4,157",http://finance.yahoo.com/quote/TEXINFRA.BO?p=TEXINFRA.BO,
WENDT.BO,1950,"2,372.00 - 4,013.85",0.00 x 0,99,1.69,0.00 x 0,"3,001.00 - 3,019.05",90.802,2019-01-23 to 2019-01-28,12-07-18,25.00 (0.82%),6.002B,"3,019.05",33.05,"3,050.00",15,http://finance.yahoo.com/quote/WENDT.BO?p=WENDT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RESPONIND.BO,100,36.40 - 105.95,0.00 x 0,"28,173",2.01,0.00 x 0,93.50 - 96.35,0.41,,31-05-18,0.10 (0.11%),24.714B,94,229.63,95.1,"30,881",http://finance.yahoo.com/quote/RESPONIND.BO?p=RESPONIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
WESTLIFE.BO,430.83,286.90 - 464.00,0.00 x 0,"96,580",1.1,0.00 x 0,388.50 - 394.75,2.141,,16-03-09,N/A (N/A),61.082B,392,183.35,395.75,"3,474",http://finance.yahoo.com/quote/WESTLIFE.BO?p=WESTLIFE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ELECON.BO,54,48.45 - 101.25,0.00 x 0,"29,989",2.02,0.00 x 0,69.25 - 71.50,9.616,2019-02-07 to 2019-02-11,18-09-18,0.20 (0.28%),7.815B,71.5,7.24,71.55,"10,020",http://finance.yahoo.com/quote/ELECON.BO?p=ELECON.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
GRAUWEIL.BO,42.2,41.80 - 75.90,0.00 x 0,"79,083",-0.17,0.00 x 0,49.75 - 50.35,2.81,,23-08-18,0.60 (1.17%),11.324B,49.85,17.78,50.35,"31,511",http://finance.yahoo.com/quote/GRAUWEIL.BO?p=GRAUWEIL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
GABRIEL.BO,178.8,115.90 - 192.80,0.00 x 0,"8,600",0.07,0.00 x 0,144.60 - 145.75,7.161,2019-02-11 to 2019-02-15,15-11-18,1.45 (1.00%),20.879B,144.9,20.3,146.45,"1,042",http://finance.yahoo.com/quote/GABRIEL.BO?p=GABRIEL.BO,
HERCULES.BO,200,87.65 - 160.00,0.00 x 0,"9,090",1.52,0.00 x 0,117.55 - 124.45,3.728,,02-08-18,1.25 (1.00%),3.806B,122.6,31.91,116.4,"21,343",http://finance.yahoo.com/quote/HERCULES.BO?p=HERCULES.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SINGER.BO,160,31.25 - 66.00,0.00 x 0,"40,870",1.29,0.00 x 0,38.85 - 40.40,1.66,2019-02-13 to 2019-02-18,11-07-18,0.75 (1.94%),2.092B,40,23.46,39.55,"48,945",http://finance.yahoo.com/quote/SINGER.BO?p=SINGER.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
FMGOETZE.BO,585.46,391.00 - 574.00,0.00 x 0,"1,618",0.81,0.00 x 0,505.20 - 522.05,15.875,,06-09-05,N/A (N/A),28.139B,522.05,31.86,523.35,"1,221",http://finance.yahoo.com/quote/FMGOETZE.BO?p=FMGOETZE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SCHAEFFLER.BO,5701.57,"4,599.00 - 5,875.00",0.00 x 0,890,0.15,0.00 x 0,"5,599.95 - 5,675.00",160.113,,09-04-18,17.00 (0.30%),176.617B,"5,603.00",35.29,"5,616.00",19,http://finance.yahoo.com/quote/SCHAEFFLER.BO?p=SCHAEFFLER.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
RANEHOLDIN.BO,2480,"1,115.70 - 2,799.00",0.00 x 0,624,0.66,0.00 x 0,"1,120.00 - 1,170.20",89.163,,25-07-18,18.00 (1.50%),16.285B,"1,150.00",12.79,"1,176.30",307,http://finance.yahoo.com/quote/RANEHOLDIN.BO?p=RANEHOLDIN.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SNL.BO,155,282.30 - 473.40,0.00 x 0,"1,010",0.66,0.00 x 0,345.00 - 357.95,24.102,2019-02-04 to 2019-02-08,24-07-18,5.00 (1.44%),1.264B,357.95,14.52,345.05,154,http://finance.yahoo.com/quote/SNL.BO?p=SNL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
TRF.BO,100,101.75 - 285.00,0.00 x 0,"7,249",1.78,0.00 x 0,119.30 - 122.45,-54.915,2019-01-23 to 2019-01-28,10-07-12,N/A (N/A),1.323B,122.45,N/A,122.55,"5,168",http://finance.yahoo.com/quote/TRF.BO?p=TRF.BO,
WPIL.BO,1304,501.00 - 987.00,0.00 x 0,"7,436",1.71,0.00 x 0,821.00 - 839.90,41.03,2019-02-06 to 2019-02-11,06-08-18,4.00 (0.48%),8.048B,839.9,20.08,830.9,"1,898",http://finance.yahoo.com/quote/WPIL.BO?p=WPIL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
HINDHARD.BO,94,85.10 - 159.00,0.00 x 0,91,0.48,0.00 x 0,105.05 - 105.10,6.826,,12-08-16,N/A (N/A),157.575M,105.1,15.39,105.05,15,http://finance.yahoo.com/quote/HINDHARD.BO?p=HINDHARD.BO,
TRITONV.BO,950,"1,100.00 - 2,569.00",0.00 x 0,512,0.3,0.00 x 0,"1,114.50 - 1,139.00",23.845,2019-02-01 to 2019-02-05,18-07-18,15.00 (1.30%),1.103B,"1,139.00",46.74,"1,106.55",240,http://finance.yahoo.com/quote/TRITONV.BO?p=TRITONV.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
PRAKASH.BO,270.5,67.00 - 252.90,0.00 x 0,"133,758",2.96,0.00 x 0,88.65 - 94.50,23.05,2019-01-07 to 2019-01-11,22-08-14,N/A (N/A),14.652B,94.45,3.89,94.8,"61,139",http://finance.yahoo.com/quote/PRAKASH.BO?p=PRAKASH.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ARSHIYA.BO,78,21.25 - 106.95,0.00 x 0,"125,183",1.03,0.00 x 0,30.70 - 31.70,7.118,,06-09-12,N/A (N/A),7.528B,31.35,4.34,31.35,"13,829",http://finance.yahoo.com/quote/ARSHIYA.BO?p=ARSHIYA.BO,
GRINDWELL.BO,612.4,471.80 - 589.85,0.00 x 0,"11,838",-0.03,0.00 x 0,546.80 - 564.20,15.129,,19-07-18,5.00 (0.90%),62.352B,553.1,37.22,555,355,http://finance.yahoo.com/quote/GRINDWELL.BO?p=GRINDWELL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PARNAXLAB.BO,51,30.05 - 66.00,0.00 x 0,"3,139",1.06,0.00 x 0,42.30 - 46.45,3.368,,N/A,N/A (N/A),383.57M,46.45,13.39,44.4,513,http://finance.yahoo.com/quote/PARNAXLAB.BO?p=PARNAXLAB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
VIVIDHA.BO,100,0.6000 - 1.5200,0.00 x 0,"101,487",-1.29,0.00 x 0,0.7100 - 0.7800,0.067,2019-02-08 to 2019-02-12,22-09-15,N/A (N/A),187.113M,0.75,11.34,0.74,"37,975",http://finance.yahoo.com/quote/VIVIDHA.BO?p=VIVIDHA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
BLISSGVS.BO,170,125.00 - 224.70,0.00 x 0,"273,753",-0.18,0.00 x 0,160.00 - 167.50,7.009,,16-08-18,1.00 (0.60%),16.792B,166.85,23.23,164.9,"75,826",http://finance.yahoo.com/quote/BLISSGVS.BO?p=BLISSGVS.BO,
INEOSSTYRO.BO,975,"622.20 - 1,080.00",0.00 x 0,984,1.53,0.00 x 0,687.00 - 687.85,40.039,,02-08-18,4.00 (0.58%),12.081B,687.85,17.16,680.15,8,http://finance.yahoo.com/quote/INEOSSTYRO.BO?p=INEOSSTYRO.BO,
ALEMBICLTD.BO,550,35.75 - 72.00,0.00 x 0,"50,005",1.2,0.00 x 0,44.00 - 45.65,6.103,,27-07-18,0.20 (0.44%),11.35B,44.5,7.24,44.65,"37,898",http://finance.yahoo.com/quote/ALEMBICLTD.BO?p=ALEMBICLTD.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ANUHPHR.BO,285,126.70 - 189.80,0.00 x 0,"4,592",0.17,0.00 x 0,154.00 - 158.00,8.321,2019-02-11 to 2019-02-15,27-07-18,2.75 (1.76%),3.954B,157.95,18.96,153.2,"2,616",http://finance.yahoo.com/quote/ANUHPHR.BO?p=ANUHPHR.BO,
MODISNME.BO,54,40.10 - 82.80,0.00 x 0,"5,420",1.2,0.00 x 0,45.90 - 46.80,5.05,,30-07-18,0.50 (1.11%),1.502B,45.9,9.17,46.65,"2,427",http://finance.yahoo.com/quote/MODISNME.BO?p=MODISNME.BO,
BAYERCROP.BO,4082.33,"3,700.00 - 4,781.90",0.00 x 0,798,0.6,0.00 x 0,"4,271.00 - 4,325.05",83.791,,06-08-18,18.00 (0.43%),147.755B,"4,323.45",51.36,"4,311.70",235,http://finance.yahoo.com/quote/BAYERCROP.BO?p=BAYERCROP.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
CLNINDIA.BO,450,375.00 - 667.00,0.00 x 0,"3,778",0.54,0.00 x 0,401.70 - 407.00,13.809,,14-11-18,10.00 (2.49%),9.299B,407,29.17,407.35,"1,445",http://finance.yahoo.com/quote/CLNINDIA.BO?p=CLNINDIA.BO,
COROMANDEL.BO,564.69,340.00 - 580.00,0.00 x 0,"6,811",0.59,0.00 x 0,444.75 - 455.80,23.803,,19-07-18,6.50 (1.43%),130.965B,453.2,18.87,454.35,"1,073",http://finance.yahoo.com/quote/COROMANDEL.BO?p=COROMANDEL.BO,
DEEPAKNI.BO,300,204.60 - 305.00,0.00 x 0,"34,268",0.64,0.00 x 0,225.00 - 233.00,6,,25-07-18,1.30 (0.58%),31.445B,227.2,38.42,225.95,"29,782",http://finance.yahoo.com/quote/DEEPAKNI.BO?p=DEEPAKNI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
GOCLCORP.BO,190,261.25 - 678.10,0.00 x 0,456,0.14,0.00 x 0,265.00 - 280.70,6.89,,05-04-18,3.20 (1.14%),13.553B,274.9,39.68,269.45,321,http://finance.yahoo.com/quote/GOCLCORP.BO?p=GOCLCORP.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
KELENRG.BO,600,"801.00 - 1,731.15",0.00 x 0,348,1.4,0.00 x 0,870.25 - 909.05,77.425,2019-01-23 to 2019-01-28,18-07-18,2.50 (0.28%),873.7M,908.9,11.28,898,277,http://finance.yahoo.com/quote/KELENRG.BO?p=KELENRG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PHILIPCARB.BO,356.25,157.40 - 287.00,0.00 x 0,"104,308",0.93,0.00 x 0,182.35 - 208.25,13.279,,19-07-18,2.40 (1.16%),31.788B,206,13.89,207.7,"717,796",http://finance.yahoo.com/quote/PHILIPCARB.BO?p=PHILIPCARB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PUNJABCHEM.BO,113,375.00 - 755.00,0.00 x 0,"1,301",2.2,0.00 x 0,740.00 - 755.00,14.01,,15-09-09,N/A (N/A),9.145B,745,53.23,741.15,"1,951",http://finance.yahoo.com/quote/PUNJABCHEM.BO?p=PUNJABCHEM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SUDARSCHEM.BO,525,300.20 - 633.80,0.00 x 0,"5,407",1.12,0.00 x 0,330.00 - 333.00,12.239,,20-07-18,3.50 (1.01%),22.925B,332,27.06,334.6,"2,684",http://finance.yahoo.com/quote/SUDARSCHEM.BO?p=SUDARSCHEM.BO,
ULTRAMAR.BO,87,211.05 - 385.00,0.00 x 0,"4,946",0.64,0.00 x 0,235.00 - 251.75,18.248,,26-07-18,4.25 (1.73%),6.99B,244.4,13.13,241.9,"2,149",http://finance.yahoo.com/quote/ULTRAMAR.BO?p=ULTRAMAR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
UNICHEMLAB.BO,355,182.00 - 381.10,0.00 x 0,"10,577",1.32,0.00 x 0,206.00 - 214.00,280.592,,20-07-18,5.00 (2.58%),14.629B,214,0.74,213.65,"3,501",http://finance.yahoo.com/quote/UNICHEMLAB.BO?p=UNICHEMLAB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ALKYLAMINE.BO,946.5,525.00 - 814.40,0.00 x 0,"1,039",1.17,0.00 x 0,792.00 - 798.95,32.359,,20-07-18,7.00 (0.90%),16.154B,792.5,24.48,796.5,369,http://finance.yahoo.com/quote/ALKYLAMINE.BO?p=ALKYLAMINE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ASTRAZEN.BO,1342,"920.00 - 1,960.00",0.00 x 0,"1,531",0.28,0.00 x 0,"1,593.05 - 1,639.85",3.298,,09-07-12,N/A (N/A),39.985B,"1,620.55",484.96,"1,635.00",204,http://finance.yahoo.com/quote/ASTRAZEN.BO?p=ASTRAZEN.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MAKERSL.BO,103,63.20 - 116.85,0.00 x 0,"1,356",0.27,0.00 x 0,66.25 - 67.15,6.737,2019-02-01 to 2019-02-05,26-07-18,1.00 (1.47%),330.175M,66.5,9.97,66.5,707,http://finance.yahoo.com/quote/MAKERSL.BO?p=MAKERSL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
JBCHEPHARM.BO,375,236.00 - 351.00,0.00 x 0,"5,034",0,0.00 x 0,308.25 - 320.55,16.476,,27-08-18,2.00 (0.66%),25.13B,319.45,19.01,317.7,"5,418",http://finance.yahoo.com/quote/JBCHEPHARM.BO?p=JBCHEPHARM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
BLUECHIPT.BO,57,112.50 - 283.45,0.00 x 0,914,-0.49,0.00 x 0,140.00 - 146.90,24.882,,31-08-18,1.80 (1.38%),275.87M,146.9,5.63,140,62,http://finance.yahoo.com/quote/BLUECHIPT.BO?p=BLUECHIPT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
TI.BO,51,13.25 - 23.90,0.00 x 0,"12,059",0.68,0.00 x 0,16.10 - 17.35,-12.794,2019-02-25 to 2019-03-01,18-09-14,N/A (N/A),2.04B,17,N/A,17.5,"31,556",http://finance.yahoo.com/quote/TI.BO?p=TI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
IFBAGRO.BO,435,452.55 - 885.60,0.00 x 0,450,1.17,0.00 x 0,592.00 - 630.00,30.56,2019-01-28 to 2019-02-01,N/A,N/A (N/A),5.572B,630,19.54,610.7,299,http://finance.yahoo.com/quote/IFBAGRO.BO?p=IFBAGRO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SDBL.BO,230,142.50 - 322.65,0.00 x 0,"8,545",0.8,0.00 x 0,145.00 - 149.00,8.899,2019-02-08 to 2019-02-12,18-09-18,1.50 (0.99%),4.636B,149,16.69,151.9,"3,011",http://finance.yahoo.com/quote/SDBL.BO?p=SDBL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
WIPRO.BO,320.15,253.50 - 348.45,0.00 x 0,"312,557",0.37,0.00 x 0,333.95 - 348.45,18.434,2018-10-15 to 2018-10-19,31-01-18,2.00 (0.59%),1.558T,336.4,18.78,336.4,"431,749",http://finance.yahoo.com/quote/WIPRO.BO?p=WIPRO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
DHANUKA.BO,580.83,358.25 - 803.60,0.00 x 0,"1,707",0.74,0.00 x 0,414.50 - 421.75,13.086,2019-02-06 to 2019-02-11,31-07-18,6.10 (1.43%),20.552B,421.75,32,418.95,291,http://finance.yahoo.com/quote/DHANUKA.BO?p=DHANUKA.BO,
TTKHEALTH.BO,1020,"705.05 - 1,457.65",0.00 x 0,250,0.57,0.00 x 0,752.65 - 765.00,24.6,,02-08-18,5.00 (0.66%),10.81B,756.05,31.1,757.2,257,http://finance.yahoo.com/quote/TTKHEALTH.BO?p=TTKHEALTH.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
KANPRPLA.BO,180,95.00 - 164.90,0.00 x 0,"4,693",0.15,0.00 x 0,131.30 - 135.00,15.763,,11-09-18,1.80 (1.32%),1.89B,131.4,8.37,134.95,"2,053",http://finance.yahoo.com/quote/KANPRPLA.BO?p=KANPRPLA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
GILLETTE.BO,7500,"6,200.00 - 7,100.00",0.00 x 0,740,0.19,0.00 x 0,"6,455.50 - 6,521.05",70.6,,20-11-18,23.00 (0.35%),211.574B,"6,499.80",91.97,"6,491.55",47,http://finance.yahoo.com/quote/GILLETTE.BO?p=GILLETTE.BO,
WIREFABR.BO,113,76.00 - 144.95,0.00 x 0,277,1.04,0.00 x 0,78.30 - 86.10,3.585,,02-08-18,0.60 (0.66%),247.556M,78.3,22.59,82.05,"3,222",http://finance.yahoo.com/quote/WIREFABR.BO?p=WIREFABR.BO,
ANSALHSG.BO,45,9.11 - 29.80,0.00 x 0,"21,845",1.09,0.00 x 0,13.75 - 14.45,-3.215,,16-09-16,N/A (N/A),827.244M,14.45,N/A,14.45,"16,422",http://finance.yahoo.com/quote/ANSALHSG.BO?p=ANSALHSG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
UNITECH.BO,5.4,1.9000 - 9.4000,0.00 x 0,"540,487",2.84,0.00 x 0,1.9500 - 1.9900,-4.87,,11-08-11,N/A (N/A),5.125B,1.99,N/A,1.98,"473,744",http://finance.yahoo.com/quote/UNITECH.BO?p=UNITECH.BO,
VIPIND.BO,578.67,287.30 - 645.05,0.00 x 0,"43,587",1.53,0.00 x 0,509.30 - 522.25,11.187,2018-08-01 to 2018-08-06,09-07-18,3.00 (0.59%),72.411B,519.1,45.8,519.65,"15,465",http://finance.yahoo.com/quote/VIPIND.BO?p=VIPIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
FIBERWEB.BO,275,36.00 - 185.70,0.00 x 0,"38,316",1.79,0.00 x 0,38.50 - 41.50,12.074,,14-12-17,N/A (N/A),1.16B,39.9,3.34,39.4,"66,862",http://finance.yahoo.com/quote/FIBERWEB.BO?p=FIBERWEB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SIMMOND.BO,114,81.00 - 154.90,0.00 x 0,"5,317",-0.71,0.00 x 0,89.35 - 94.75,8.935,2019-02-08 to 2019-02-12,18-09-18,0.70 (0.77%),1.042B,89.35,10.41,94,700,http://finance.yahoo.com/quote/SIMMOND.BO?p=SIMMOND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
HAWKINCOOK.BO,2957,"2,652.05 - 3,548.00",0.00 x 0,958,0.23,0.00 x 0,"2,849.00 - 2,880.00",101.347,,30-07-18,70.00 (2.38%),15.121B,"2,857.65",28.22,"2,885.10",563,http://finance.yahoo.com/quote/HAWKINCOOK.BO?p=HAWKINCOOK.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ISTLTD.BO,226,"518.00 - 1,199.00",0.00 x 0,202,0.59,0.00 x 0,600.00 - 600.25,172.309,2019-02-13 to 2019-02-18,N/A,N/A (N/A),3.501B,600,3.48,609.75,61,http://finance.yahoo.com/quote/ISTLTD.BO?p=ISTLTD.BO,
COSMOFILMS.BO,285,188.00 - 380.00,0.00 x 0,"2,300",1.36,0.00 x 0,205.50 - 207.90,28.686,,26-07-18,6.00 (2.90%),4.024B,206.75,7.22,208.4,"2,285",http://finance.yahoo.com/quote/COSMOFILMS.BO?p=COSMOFILMS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
EVERESTIND.BO,575,380.45 - 636.90,0.00 x 0,"3,125",1.16,0.00 x 0,495.30 - 499.60,34.241,,17-07-18,6.50 (1.30%),7.773B,499,14.52,498.4,"1,054",http://finance.yahoo.com/quote/EVERESTIND.BO?p=EVERESTIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PANCARBON.BO,540,378.25 - 769.00,0.00 x 0,"3,563",1.17,0.00 x 0,400.00 - 415.75,25.913,,31-07-18,10.00 (2.45%),1.934B,408.5,15.55,413.2,"4,208",http://finance.yahoo.com/quote/PANCARBON.BO?p=PANCARBON.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
NAVNETEDUL.BO,161.2,98.55 - 160.85,0.00 x 0,"7,175",0.02,0.00 x 0,108.50 - 109.70,5.45,,16-07-18,1.50 (1.38%),24.924B,109.7,19.98,108.75,"2,902",http://finance.yahoo.com/quote/NAVNETEDUL.BO?p=NAVNETEDUL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
